"year";"month";"day";"precip";"tmax";"tmin"
"1982";"08";"09";0;16.16;10.98
"1982";"08";"10";29.61;16.79;9.3
"1982";"08";"11";0;16.53;10.57
"1982";"08";"12";0;17.78;5.41
"1982";"08";"13";0;17.94;6.21
"1982";"08";"14";0;22.34;8.43
"1982";"08";"15";0;20.56;9
"1982";"08";"16";0;18.81;4.98
"1982";"08";"17";0;18.82;5.66
"1982";"08";"18";0;20.04;4.76
"1982";"08";"19";0;22.09;7.02
"1982";"08";"20";0;23.5;10.41
"1982";"08";"21";0;14.79;4.18
"1982";"08";"22";0;14.22;2.34
"1982";"08";"23";0;20.48;5.74
"1982";"08";"24";0;20.98;6.68
"1982";"08";"25";0;20.61;6.91
"1982";"08";"26";0;23.28;7.94
"1982";"08";"27";0;23.67;9.99
"1982";"08";"28";0;20.01;9.84
"1982";"08";"29";0;18.45;7.19
"1982";"08";"30";0;20.8;7.38
"1982";"08";"31";0;20.65;11.4
"1982";"09";"01";0;15.6;11.06
"1982";"09";"02";0;19.29;10.32
"1982";"09";"03";0;19.1;9.36
"1982";"09";"04";0;18.6;8.18
"1982";"09";"05";0;18.39;9.22
"1982";"09";"06";0;22.37;8.73
"1982";"09";"07";0;19.9;7.99
"1982";"09";"08";0;23.85;9.35
"1982";"09";"09";0;25.93;10.07
"1982";"09";"10";0;30.23;12.94
"1982";"09";"11";0;20.97;12.39
"1982";"09";"12";0;18.81;11.99
"1982";"09";"13";0;19.1;10.83
"1982";"09";"14";0;17.51;10.36
"1982";"09";"15";0;17.12;9.58
"1982";"09";"16";0;17.92;8.21
"1982";"09";"17";0;22.78;8.02
"1982";"09";"18";0;21.67;9.02
"1982";"09";"19";0;21.87;12.22
"1982";"09";"20";0;20.88;11.36
"1982";"09";"21";0;20.96;10.19
"1982";"09";"22";0;21.3;8.38
"1982";"09";"23";0;24.39;11.29
"1982";"09";"24";0;27.17;10.93
"1982";"09";"25";0;30.74;12.16
"1982";"09";"26";0;26.93;11.28
"1982";"09";"27";0;27.53;11.64
"1982";"09";"28";0;24.73;11.78
"1982";"09";"29";0;26.26;10.32
"1982";"09";"30";0;26.3;11.01
"1982";"10";"01";0;27.36;11.57
"1982";"10";"02";0;29.9;12.72
"1982";"10";"03";0;30.65;14
"1982";"10";"04";0;33.82;17.21
"1982";"10";"05";6.56;35.6;13.81
"1982";"10";"06";0;27.28;15.37
"1982";"10";"07";0;21.4;11.86
"1982";"10";"08";0;18.45;8.22
"1982";"10";"09";0;18.94;7.35
"1982";"10";"10";0;21.98;8.68
"1982";"10";"11";0;27.61;12.19
"1982";"10";"12";0;23.28;13
"1982";"10";"13";0;20.14;11.46
"1982";"10";"14";29.55;18.87;12.8
"1982";"10";"15";0;20.47;12.99
"1982";"10";"16";0;20.94;10.55
"1982";"10";"17";0;26.67;12.93
"1982";"10";"18";0;26.27;13.43
"1982";"10";"19";0;25.79;13.96
"1982";"10";"20";0;23.32;12.42
"1982";"10";"21";0;21.07;10.05
"1982";"10";"22";0;24.02;10.87
"1982";"10";"23";0;30.43;11.38
"1982";"10";"24";0;25.82;12.96
"1982";"10";"25";0;25.1;13.1
"1982";"10";"26";0;21.98;10.59
"1982";"10";"27";0;21.35;9.58
"1982";"10";"28";0;26.08;13.42
"1982";"10";"29";0;31.26;14.21
"1982";"10";"30";4.71;27.51;13.97
"1982";"10";"31";0;22.29;11.91
"1982";"11";"01";0;21.75;11.76
"1982";"11";"02";0;24.17;11.03
"1982";"11";"03";0;26.79;10.68
"1982";"11";"04";0;28.13;12.17
"1982";"11";"05";0;27.2;12.6
"1982";"11";"06";0;25.61;14
"1982";"11";"07";0;24.88;11.05
"1982";"11";"08";0;26.39;12.84
"1982";"11";"09";0;23.32;12.8
"1982";"11";"10";0;23.83;10.28
"1982";"11";"11";0;26;10.86
"1982";"11";"12";0;22.34;10.87
"1982";"11";"13";0;23.12;10.12
"1982";"11";"14";6.18;26.98;12.23
"1982";"11";"15";6.18;33.8;15.11
"1982";"11";"16";0;24.73;14.29
"1982";"11";"17";0;25.86;15.28
"1982";"11";"18";0;24.54;16.02
"1982";"11";"19";0;25.14;12.53
